# Species	Genes	Alg.-Conn.	GCF_000007365.1_ASM736v1_protein.faa	GCF_000007725.1_ASM772v1_protein.faa	GCF_000009605.1_ASM960v1_protein.faa	GCF_000021065.1_ASM2106v1_protein.faa	GCF_000021085.1_ASM2108v1_protein.faa	GCF_000090965.1_ASM9096v1_protein.faa	GCF_000174075.1_ASM17407v1_protein.faa	GCF_000183225.1_ASM18322v1_protein.faa	GCF_000183245.1_ASM18324v1_protein.faa	GCF_000183285.1_ASM18328v1_protein.faa	GCF_000183305.1_ASM18330v1_protein.faa	GCF_000217635.1_ASM21763v1_protein.faa	GCF_000225445.1_ASM22544v1_protein.faa	GCF_000225465.1_ASM22546v1_protein.faa	GCF_000521525.1_ASM52152v1_protein.faa	GCF_000521545.1_ASM52154v1_protein.faa	GCF_000521565.1_ASM52156v1_protein.faa	GCF_000521585.1_ASM52158v1_protein.faa	GCF_001280225.1_ASM128022v1_protein.faa	GCF_001648115.1_ASM164811v1_protein.faa	GCF_001700895.1_ASM170089v1_protein.faa	GCF_003096055.1_ASM309605v1_protein.faa	GCF_003099975.1_ASM309997v1_protein.faa	GCF_003671935.1_ASM367193v1_protein.faa	GCF_005080705.1_ASM508070v1_protein.faa	GCF_005080725.1_ASM508072v1_protein.faa	GCF_005080745.1_ASM508074v1_protein.faa	GCF_005080765.1_ASM508076v1_protein.faa	GCF_005080785.1_ASM508078v1_protein.faa	GCF_005080825.1_ASM508082v1_protein.faa	GCF_005080845.1_ASM508084v1_protein.faa	GCF_005080865.1_ASM508086v1_protein.faa	GCF_005080885.1_ASM508088v1_protein.faa	GCF_005080965.1_ASM508096v1_protein.faa	GCF_005081185.1_ASM508118v1_protein.faa	GCF_005081445.1_ASM508144v1_protein.faa	GCF_005081705.1_ASM508170v1_protein.faa	GCF_005081945.1_ASM508194v1_protein.faa	GCF_005082145.1_ASM508214v1_protein.faa	GCF_005082365.1_ASM508236v1_protein.faa	GCF_005082585.1_ASM508258v1_protein.faa	GCF_005082825.1_ASM508282v1_protein.faa	GCF_005083105.1_ASM508310v1_protein.faa	GCF_005083345.1_ASM508334v1_protein.faa	GCF_005083565.1_ASM508356v1_protein.faa	GCF_005083845.1_ASM508384v1_protein.faa	GCF_005237295.1_ASM523729v1_protein.faa	GCF_006741185.1_BucNmo_1.0_protein.faa	GCF_009068925.1_ASM906892v1_protein.faa	GCF_009069125.1_ASM906912v1_protein.faa	GCF_011035165.1_ASM1103516v1_protein.faa	GCF_013394915.1_ASM1339491v1_protein.faa	GCF_013487785.1_ASM1348778v1_protein.faa	GCF_900016785.1_BTsPazieg1.0_protein.faa	GCF_900128595.1_BCipseudotaxifoliae_v1.0_protein.faa	GCF_900128725.1_BCifornacula_v1.0_protein.faa	GCF_900128735.1_BCiconfinis_v1.0_protein.faa	GCF_900560745.1_BuCistrobi3249_v2.0_protein.faa	GCF_900698845.1_BuCisplendens_pseudotsugae_v1.0_protein.faa	GCF_900698865.1_BuCicuneomaculata_v1.0_protein.faa	GCF_900698895.1_BuCicurtihirsuta_v1.0_protein.faa	GCF_900698905.1_BuCikochiana_v1.0_protein.faa	GCF_900698915.1_BuCicurvipes_v1.0_protein.faa	GCF_900698945.1_BuCilaricifoliae_v1.0_protein.faa	GCF_900698975.1_BuCisplendens_Palmer_v1.0_protein.faa	GCF_900699025.1_BuCipseudotaxifoliae_v2.0_protein.faa	GCF_900699035.1_BuCipiceae_v1.0_protein.faa
67	67	0.577	WP_011054004.1	WP_011091564.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_011672704.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_013878097.1	WP_014499645.1	WP_014500186.1	WP_025369134.1	WP_025369134.1	WP_025369134.1	WP_025369134.1	WP_053940433.1	WP_075474340.1	WP_075433519.1	WP_158341074.1	WP_011054004.1	WP_158361081.1	WP_158349592.1	WP_158350819.1	WP_158336683.1	WP_158342026.1	WP_158352025.1	WP_158353921.1	WP_158337531.1	WP_158343871.1	WP_158362957.1	WP_158355242.1	WP_158356181.1	WP_158356760.1	WP_158358065.1	WP_158359858.1	WP_158360780.1	WP_158364804.1	WP_158338777.1	WP_158365885.1	WP_158367013.1	WP_158369110.1	WP_158339674.1	WP_158340244.1	WP_158340816.1	WP_158345149.1	WP_158346731.1	WP_158347978.1	WP_163119599.1	WP_158346731.1	WP_158360780.1	WP_075472865.1	WP_075474889.1	WP_075434122.1	WP_075432245.1	WP_158349199.1	WP_154060920.1	WP_154027649.1	WP_154061285.1	WP_154028810.1	WP_154029373.1	WP_154061657.1	WP_154049006.1	WP_075474889.1	WP_154049382.1
4	4	0.937	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_154021615.1	*	*	*	WP_154060939.1	*	*	*	*	*	WP_154049027.1	WP_154021615.1	*
4	4	0.937	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474923.1	*	*	*	WP_154060936.1	*	*	*	*	*	WP_154049024.1	WP_075474923.1	*
4	4	0.937	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474652.1	*	*	*	WP_154060787.1	*	*	*	*	*	WP_154048870.1	WP_075474652.1	*
4	4	0.936	WP_011053929.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053929.1	WP_158361151.1	*	*	*	*	*	*	WP_158337391.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.936	WP_011053845.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053845.1	WP_158361240.1	*	*	*	*	*	*	WP_158337216.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.936	WP_011053739.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053739.1	WP_158361454.1	*	*	*	*	*	*	WP_158337020.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.936	WP_011053674.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053674.1	WP_158361596.1	*	*	*	*	*	*	WP_158336944.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.936	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474768.1	*	*	*	WP_154060839.1	*	*	*	*	*	WP_154048922.1	WP_075474768.1	*
4	4	0.936	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474587.1	*	*	*	WP_154060752.1	*	*	*	*	*	WP_154048835.1	WP_075474587.1	*
4	4	0.935	WP_011053692.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053692.1	WP_158361552.1	*	*	*	*	*	*	WP_158336962.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.935	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474721.1	*	*	*	WP_154060818.1	*	*	*	*	*	WP_154048901.1	WP_075474721.1	*
4	4	0.935	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474502.1	*	*	*	WP_154060688.1	*	*	*	*	*	WP_154048773.1	WP_075474502.1	*
4	4	0.934	WP_011053979.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053979.1	WP_158361106.1	*	*	*	*	*	*	WP_158337483.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.934	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474642.1	*	*	*	WP_154060783.1	*	*	*	*	*	WP_154048866.1	WP_075474642.1	*
4	4	0.934	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474512.1	*	*	*	WP_154060698.1	*	*	*	*	*	WP_154048783.1	WP_075474512.1	*
4	4	0.933	WP_011053698.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053698.1	WP_158361538.1	*	*	*	*	*	*	WP_158336976.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.933	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474934.1	*	*	*	WP_154060941.1	*	*	*	*	*	WP_154049029.1	WP_075474934.1	*
4	4	0.933	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474735.1	*	*	*	WP_154060823.1	*	*	*	*	*	WP_154048906.1	WP_075474735.1	*
4	4	0.932	WP_011053962.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053962.1	WP_158361122.1	*	*	*	*	*	*	WP_158337451.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.932	WP_011053815.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053815.1	WP_158361300.1	*	*	*	*	*	*	WP_158337159.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.932	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075475031.1	*	*	*	WP_154060935.1	*	*	*	*	*	WP_154049023.1	WP_075475031.1	*
4	4	0.932	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474938.1	*	*	*	WP_154060944.1	*	*	*	*	*	WP_154049032.1	WP_075474938.1	*
4	4	0.931	WP_011053863.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053863.1	WP_158361219.1	*	*	*	*	*	*	WP_158337252.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	WP_148140853.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_148140853.1	WP_186821876.1	*	*	*	*	*	*	WP_172599427.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	WP_011053911.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053911.1	WP_158361172.1	*	*	*	*	*	*	WP_158337347.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	WP_011053807.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053807.1	WP_158361317.1	*	*	*	*	*	*	WP_158337140.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	WP_011053797.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053797.1	WP_158361345.1	*	*	*	*	*	*	WP_158337118.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	WP_011053676.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053676.1	WP_158361590.1	*	*	*	*	*	*	WP_158336946.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	WP_011053644.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053644.1	WP_158360901.1	*	*	*	*	*	*	WP_158336916.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.93	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474671.1	*	*	*	WP_154060796.1	*	*	*	*	*	WP_154048878.1	WP_075474671.1	*
4	4	0.93	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474571.1	*	*	*	WP_154060742.1	*	*	*	*	*	WP_154048826.1	WP_075474571.1	*
4	4	0.929	WP_164464359.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053642.1	WP_186821883.1	*	*	*	*	*	*	WP_172599438.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.929	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474816.1	*	*	*	WP_154060861.1	*	*	*	*	*	WP_154048944.1	WP_075474816.1	*
4	4	0.929	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474656.1	*	*	*	WP_154060789.1	*	*	*	*	*	WP_154048872.1	WP_075474656.1	*
4	4	0.928	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474650.1	*	*	*	WP_154060786.1	*	*	*	*	*	WP_154048869.1	WP_075474650.1	*
4	4	0.928	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474613.1	*	*	*	WP_172599025.1	*	*	*	*	*	WP_172598685.1	WP_075474613.1	*
4	4	0.928	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474451.1	*	*	*	WP_154060637.1	*	*	*	*	*	WP_154048719.1	WP_075474451.1	*
4	4	0.927	WP_011053819.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053819.1	WP_158361292.1	*	*	*	*	*	*	WP_158337167.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.926	WP_011053925.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053925.1	WP_158361155.1	*	*	*	*	*	*	WP_158337383.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.926	WP_011053728.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_108926802.1	WP_158361474.1	*	*	*	*	*	*	WP_158337010.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.926	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474582.1	*	*	*	WP_154060748.1	*	*	*	*	*	WP_154048832.1	WP_075474582.1	*
4	4	0.925	WP_011053814.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053814.1	WP_158361303.1	*	*	*	*	*	*	WP_158337157.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.925	WP_011053578.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053578.1	WP_158360964.1	*	*	*	*	*	*	WP_158336847.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.924	WP_011054056.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011054056.1	WP_158361030.1	*	*	*	*	*	*	WP_158337643.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.924	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075475027.1	*	*	*	WP_154060906.1	*	*	*	*	*	WP_154048991.1	WP_075475027.1	*
4	4	0.924	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075475017.1	*	*	*	WP_154060981.1	*	*	*	*	*	WP_154049070.1	WP_075475017.1	*
4	4	0.924	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474619.1	*	*	*	WP_154060773.1	*	*	*	*	*	WP_154048855.1	WP_075474619.1	*
4	4	0.923	WP_011053604.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053604.1	WP_158360940.1	*	*	*	*	*	*	WP_158336873.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.923	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474972.1	*	*	*	WP_154060961.1	*	*	*	*	*	WP_154049050.1	WP_075474972.1	*
4	4	0.923	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474554.1	*	*	*	WP_154060735.1	*	*	*	*	*	WP_154048819.1	WP_075474554.1	*
4	4	0.923	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474522.1	*	*	*	WP_154060708.1	*	*	*	*	*	WP_154048794.1	WP_075474522.1	*
4	4	0.922	WP_011053700.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053700.1	WP_158361534.1	*	*	*	*	*	*	WP_158336980.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.922	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474688.1	*	*	*	WP_154060803.1	*	*	*	*	*	WP_154048885.1	WP_075474688.1	*
4	4	0.921	WP_011053959.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053959.1	WP_158361124.1	*	*	*	*	*	*	WP_158337445.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.921	WP_011053841.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053841.1	WP_158361248.1	*	*	*	*	*	*	WP_158337208.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.921	WP_011053811.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_108926798.1	WP_158361309.1	*	*	*	*	*	*	WP_158337148.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.921	WP_011053791.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053791.1	WP_158361357.1	*	*	*	*	*	*	WP_158337106.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.921	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474823.1	*	*	*	WP_154060868.1	*	*	*	*	*	WP_154048951.1	WP_075474823.1	*
4	4	0.92	WP_011053932.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053932.1	WP_158361148.1	*	*	*	*	*	*	WP_158337397.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.92	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_082253724.1	*	*	*	WP_154060775.1	*	*	*	*	*	WP_154048857.1	WP_082253724.1	*
4	4	0.92	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474728.1	*	*	*	WP_154060820.1	*	*	*	*	*	WP_154048903.1	WP_075474728.1	*
4	4	0.92	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474606.1	*	*	*	WP_154060764.1	*	*	*	*	*	WP_154048847.1	WP_075474606.1	*
4	4	0.919	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474817.1	*	*	*	WP_172599030.1	*	*	*	*	*	WP_172598691.1	WP_075474817.1	*
4	4	0.918	WP_044006055.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053873.1	WP_186821872.1	*	*	*	*	*	*	WP_158337273.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.918	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158371511.1	WP_025369039.1	WP_025369039.1	WP_025369039.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.918	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474740.1	*	*	*	WP_154060825.1	*	*	*	*	*	WP_154048908.1	WP_075474740.1	*
4	4	0.917	WP_011053960.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053960.1	WP_158361662.1	*	*	*	*	*	*	WP_158337447.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.917	WP_011053875.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_011053875.1	WP_158361206.1	*	*	*	*	*	*	WP_158337277.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
